data,index_price,equity,margin_required,bid,ask
12/31/2018 09:28:36.613,36,5000,5000.00,1.14395,1.14397
12/31/2018 09:43:50.662,37,5000.31,4999.01,1.14361,1.14362
12/31/2018 09:45:50.300,38,5000.28,4997.68,1.14394,1.14396
12/31/2018 09:57:51.096,39,5000.59,4996.69,1.14359,1.14361
12/31/2018 10:03:32.648,40,5000.59,4995.39,1.14394,1.14394
12/31/2018 10:06:57.921,41,5000.86,4994.36,1.14361,1.14363
12/31/2018 10:19:02.569,42,5000.85,4993.05,1.14396,1.14397
12/31/2018 10:23:40.126,43,5000.46,4991.36,1.14429,1.14431
12/31/2018 10:28:02.348,44,5002.17,4995.67,1.14394,1.14396
12/31/2018 10:31:20.389,45,5000,5000.00,1.14432,1.14431
12/31/2018 10:39:24.035,46,4999.67,4998.37,1.14463,1.14464
12/31/2018 10:40:07.912,47,4998.97,4996.37,1.14496,1.14498
12/31/2018 10:51:28.425,48,4999.98,4996.08,1.14461,1.14463
12/31/2018 10:54:24.033,49,4999.25,4994.05,1.14497,1.14498
12/31/2018 11:07:47.494,50,5000.55,4995.35,1.14464,1.14465
12/31/2018 11:09:10.210,51,4999.54,4993.04,1.14497,1.14498
12/31/2018 11:15:49.027,52,4997.87,4991.37,1.1453,1.14531
12/31/2018 11:18:55.822,53,4999.83,4992.03,1.14497,1.14498
12/31/2018 11:24:05.684,54,4998.16,4989.06,1.1453,1.14531
12/31/2018 11:25:08.467,55,4995.83,4989.33,1.14563,1.14564
12/31/2018 11:26:06.067,56,4996.28,4989.78,1.14596,1.14595
12/31/2018 11:28:32.396,57,4995.29,4990.09,1.14627,1.14628
12/31/2018 11:34:54.097,58,4996.29,4992.39,1.1466,1.1466
12/31/2018 11:36:09.913,59,5000.13,4994.93,1.14626,1.14629
12/31/2018 11:42:05.779,60,5001.20,4994.70,1.14591,1.14592
12/31/2018 11:49:00.654,61,5000,5000.00,1.14557,1.14559
12/31/2018 11:54:13.011,62,5000.32,4999.02,1.14525,1.14523
12/31/2018 12:01:24.275,63,5000.29,4997.69,1.1449,1.14491
12/31/2018 12:02:54.162,64,4999.59,4996.99,1.14456,1.14454
12/31/2018 12:04:42.327,65,4998.54,4995.94,1.14421,1.14423
12/31/2018 12:08:43.613,66,5000.57,4996.67,1.14456,1.14458
12/31/2018 12:12:37.196,67,5001.24,4996.04,1.14491,1.14492
12/31/2018 12:17:15.205,68,5000,5000.00,1.14457,1.14459
12/31/2018 12:18:23.548,69,5000.33,4999.03,1.14425,1.14422
12/31/2018 12:21:10.317,70,5000.27,4997.67,1.14386,1.14389
12/31/2018 12:22:35.003,71,5000.95,4998.35,1.14423,1.14424
12/31/2018 12:28:59.162,72,5001.26,4997.36,1.14456,1.14457
12/31/2018 12:34:26.368,73,5000,5000.00,1.14489,1.14489
12/31/2018 12:35:47.543,74,4999.68,4998.38,1.1452,1.14521
12/31/2018 12:39:58.714,75,5000.32,4997.72,1.14487,1.14488
12/31/2018 12:47:05.906,76,4999.97,4996.07,1.1452,1.14521
12/31/2018 12:53:36.900,77,5000.97,4997.07,1.14487,1.14487
12/31/2018 12:57:30.827,78,5000.32,4995.12,1.14518,1.14519
12/31/2018 12:58:53.422,79,4999.06,4993.86,1.14551,1.1455
12/31/2018 12:59:57.954,80,4997.31,4990.81,1.14583,1.14585
12/31/2018 13:00:26.681,81,4999.37,4991.57,1.1455,1.1455
12/31/2018 13:04:30.515,82,5000.92,4991.82,1.14519,1.14519
12/31/2018 13:05:43.516,83,5000.28,4997.68,1.14487,1.14488
12/31/2018 13:13:23.577,84,5001.25,4997.35,1.1452,1.14521
12/31/2018 13:14:34.582,85,5000,5000.00,1.14487,1.14488
12/31/2018 13:17:46.766,86,4999.64,4998.34,1.1452,1.14522
12/31/2018 13:31:35.366,87,4998.88,4996.28,1.14555,1.14558
12/31/2018 13:33:19.206,88,4999.93,4996.03,1.14519,1.14521
12/31/2018 13:47:44.388,89,5000.60,4995.40,1.14485,1.14486
12/31/2018 13:55:32.106,90,4999.92,4997.32,1.14452,1.14453
12/31/2018 14:06:34.561,91,5000.89,4996.99,1.14485,1.14486
12/31/2018 14:08:59.620,92,5000.21,4995.01,1.14452,1.14453
12/31/2018 14:13:10.756,93,5001.51,4996.31,1.14485,1.14486
12/31/2018 14:15:32.902,94,5000,5000.00,1.14453,1.14453
12/31/2018 14:21:01.661,95,5000.31,4999.01,1.1442,1.14422
12/31/2018 14:26:46.629,96,5000.28,4997.68,1.14455,1.14456
12/31/2018 14:29:12.875,97,5000.59,4996.69,1.14422,1.14423
12/31/2018 14:29:59.438,98,5000.59,4995.39,1.1439,1.1439
12/31/2018 14:32:05.983,99,4999.63,4995.73,1.14358,1.14359
12/31/2018 14:33:42.567,100,5000.97,4995.77,1.14392,1.14392
12/31/2018 14:38:13.373,101,5001.88,4995.38,1.14423,1.14425
01/06/2019 22:59:04.469,102,5000,5000.00,1.14045,1.141
01/07/2019 01:44:42.698,103,4998.02,4998.02,1.14186,1.14188
01/07/2019 01:45:15.568,104,4999.07,4997.77,1.14221,1.14222
01/07/2019 02:07:06.377,105,4999.71,4997.11,1.14187,1.14189
01/07/2019 02:32:59.675,106,4999.34,4995.44,1.14222,1.14223
01/07/2019 03:00:40.526,107,5000.31,4996.41,1.14188,1.1419
01/07/2019 03:24:00.138,108,4999.60,4994.40,1.14223,1.14224
01/07/2019 04:05:27.229,109,4998.34,4993.14,1.14256,1.14255
01/07/2019 04:05:46.378,110,4996.59,4991.39,1.14287,1.1429
01/07/2019 04:46:31.437,111,4999.42,4992.92,1.14251,1.14253
01/07/2019 04:58:47.061,112,5000.85,4993.05,1.14218,1.14217
01/07/2019 06:06:52.779,113,5000.19,4997.59,1.14185,1.14186
01/07/2019 06:18:43.766,114,5001.16,4997.26,1.14218,1.14219
01/07/2019 06:20:51.363,115,5000,5000.00,1.14251,1.14253
01/07/2019 06:44:55.958,116,5000.31,4999.01,1.14218,1.14218
01/07/2019 06:49:29.488,117,5000.30,4997.70,1.14186,1.14187
01/07/2019 06:54:56.926,118,4999.62,4997.02,1.14153,1.14154
01/07/2019 07:00:45.308,119,4998.64,4994.74,1.14121,1.14121
01/07/2019 07:01:49.726,120,4999.88,4994.68,1.14152,1.14155
01/07/2019 07:02:13.593,121,5000.96,4994.46,1.14189,1.14189
01/07/2019 07:11:39.026,122,5000.30,4997.70,1.1422,1.14222
01/07/2019 07:14:41.738,123,5001.31,4997.41,1.14187,1.14187
01/07/2019 07:15:14.050,124,5000,5000.00,1.14154,1.14156
01/07/2019 07:26:19.351,125,5000.31,4999.01,1.1412,1.14121
01/07/2019 07:33:19.541,126,5000.28,4997.68,1.14153,1.14155
01/07/2019 07:41:14.345,127,4999.95,4996.05,1.14188,1.14187
01/07/2019 07:49:33.157,128,4998.93,4995.03,1.14219,1.14221
01/07/2019 07:52:19.576,129,4997.61,4995.01,1.14257,1.14253
01/07/2019 07:53:00.545,130,4998.43,4995.83,1.1429,1.14292
01/07/2019 07:53:35.862,131,4998.38,4995.78,1.14325,1.14327
01/07/2019 07:58:48.414,132,4998.37,4995.77,1.1436,1.14362
01/07/2019 08:00:19.145,133,4998.33,4995.73,1.14395,1.14397
01/07/2019 08:01:03.736,134,5000.41,4996.51,1.14364,1.14362
01/07/2019 08:03:27.579,135,4999.67,4994.47,1.14395,1.14397
01/07/2019 08:05:41.790,136,5001.03,4995.83,1.14361,1.14362
01/07/2019 08:20:20.557,137,5000,5000.00,1.1433,1.14329
01/07/2019 08:21:48.497,138,4999.67,4998.37,1.14361,1.14362
01/07/2019 08:44:26.395,139,5000.31,4997.71,1.14329,1.14329
01/07/2019 08:47:01.492,140,5000.63,4996.73,1.14297,1.14297
01/07/2019 08:58:19.321,141,5001.25,4998.65,1.14328,1.1433
01/07/2019 09:00:08.210,142,5000,5000.00,1.14295,1.14295
01/07/2019 09:02:01.021,143,4999.67,4998.37,1.14326,1.14328
01/07/2019 09:02:24.276,144,4998.91,4996.31,1.14362,1.14364
01/07/2019 09:08:19.276,145,4997.88,4995.28,1.14397,1.14397
01/07/2019 09:11:46.464,146,4997.94,4995.34,1.14428,1.14429
01/07/2019 09:21:27.825,147,4998.02,4994.12,1.14461,1.1446
01/07/2019 09:26:33.765,148,4999.30,4994.10,1.14427,1.14428
01/07/2019 09:28:29.437,149,4998.26,4993.06,1.14461,1.14462
01/07/2019 09:31:17.311,150,5000.56,4995.36,1.14428,1.14429
01/07/2019 09:48:43.669,151,4999.55,4993.05,1.14461,1.14462
01/07/2019 09:56:44.988,152,5001.18,4994.68,1.14427,1.14429
01/07/2019 10:11:51.418,153,5000,5000.00,1.14393,1.14394
01/07/2019 10:42:38.785,154,5000.31,4999.01,1.1436,1.14361
01/07/2019 10:45:15.908,155,5000.29,4997.69,1.14394,1.14395
01/07/2019 10:47:39.593,156,5000.63,4996.73,1.14362,1.14361
01/07/2019 10:49:32.983,157,5000.59,4995.39,1.14393,1.14394
01/07/2019 10:53:39.788,158,5000.90,4994.40,1.1436,1.14361
01/07/2019 11:00:02.928,159,5000.91,4993.11,1.14394,1.14394
01/07/2019 11:27:37.286,160,5001.22,4992.12,1.14363,1.14363
01/07/2019 11:45:09.166,161,5000,5000.00,1.14394,1.14396
01/07/2019 11:54:01.933,162,4999.62,4998.32,1.14429,1.1443
01/07/2019 12:01:58.056,163,5000.26,4997.66,1.14397,1.14397
01/07/2019 12:02:42.249,164,4999.93,4996.03,1.14428,1.14429
01/07/2019 12:08:03.269,165,5000.90,4997.00,1.14397,1.14396
01/07/2019 12:12:40.338,166,5000.22,4995.02,1.14428,1.14429
01/07/2019 12:30:27.442,167,4998.96,4993.76,1.14461,1.1446
01/07/2019 12:38:11.232,168,5000.51,4994.01,1.14428,1.14429
01/07/2019 12:42:21.445,169,5001.81,4994.01,1.14395,1.14396
01/07/2019 12:43:40.628,170,5000,5000.00,1.14428,1.14428
01/07/2019 12:45:40.391,171,5000.31,4999.01,1.14397,1.14397
01/07/2019 12:47:19.427,172,5000.30,4997.70,1.14428,1.14429
01/07/2019 12:53:14.030,173,4999.93,4996.03,1.14461,1.14463
01/07/2019 12:56:13.535,174,5000.94,4997.04,1.14427,1.14428
01/07/2019 12:57:13.634,175,5001.58,4996.38,1.14394,1.14395
01/07/2019 13:00:27.427,176,5000,5000.00,1.14428,1.14429
01/07/2019 13:16:31.454,177,4999.64,4998.34,1.14461,1.14463
01/07/2019 13:20:20.518,178,4998.94,4996.34,1.14497,1.14496
01/07/2019 13:39:37.834,179,4997.89,4995.29,1.14528,1.14531
01/07/2019 13:57:52.814,180,4997.84,4995.24,1.14566,1.14565
01/07/2019 14:03:31.932,181,4997.89,4995.29,1.14597,1.14598
01/07/2019 14:09:17.275,182,4997.95,4995.35,1.14631,1.14629
01/07/2019 14:09:46.506,183,4997.91,4994.01,1.14662,1.14664
01/07/2019 14:19:31.988,184,4999.27,4994.07,1.1463,1.14629
01/07/2019 14:40:00.138,185,4998.26,4991.76,1.14661,1.14662
01/07/2019 14:41:02.871,186,4996.64,4991.44,1.14694,1.14694
01/07/2019 14:53:43.877,187,4996.37,4991.17,1.14725,1.14725
01/07/2019 14:55:00.139,188,4999.20,4992.70,1.14694,1.14694
01/07/2019 15:00:38.248,189,5000.43,4992.63,1.14662,1.14663
01/07/2019 15:02:17.265,190,4999.79,4997.19,1.14631,1.1463
01/07/2019 15:02:35.404,191,4998.80,4994.90,1.14598,1.14599
01/07/2019 15:03:46.083,192,5000.10,4994.90,1.14631,1.1463
01/07/2019 15:04:51.674,193,4999.10,4992.60,1.14598,1.14598
01/07/2019 15:08:24.645,194,5000.95,4994.45,1.14635,1.14633
01/07/2019 15:08:36.647,195,5002.15,4994.35,1.14666,1.14668
01/07/2019 15:09:22.646,196,5000,5000.00,1.14701,1.14702
01/07/2019 15:10:18.156,197,5000.31,4999.01,1.1467,1.14669
01/07/2019 15:11:40.555,198,5000.29,4997.69,1.14637,1.14638
01/07/2019 15:18:15.264,199,4999.61,4997.01,1.14604,1.14605
01/07/2019 15:20:00.940,200,5000.58,4996.68,1.14637,1.14638
01/07/2019 15:23:22.737,201,5001.24,4996.04,1.1467,1.14669
01/13/2019 23:03:36.553,202,5000,5000.00,1.14683,1.14682
01/13/2019 23:12:44.111,203,5000.33,4999.03,1.14648,1.14649
01/13/2019 23:22:44.482,204,5000.31,4997.71,1.14615,1.14616
01/14/2019 00:02:55.952,205,5000.95,4998.35,1.14648,1.1465
01/14/2019 00:05:59.769,206,5000.60,4996.70,1.14615,1.14615
01/14/2019 00:32:50.328,207,5001.53,4997.63,1.14646,1.14648
01/14/2019 01:08:16.611,208,5000,5000.00,1.14681,1.14684
01/14/2019 01:15:02.853,209,5000.31,4999.01,1.14646,1.14647
01/14/2019 01:25:14.532,210,5000.29,4997.69,1.14679,1.1468
01/14/2019 01:39:30.301,211,4999.93,4996.03,1.14713,1.14714
01/14/2019 01:44:27.309,212,4998.89,4994.99,1.14746,1.14748
01/14/2019 02:53:43.426,213,5000.25,4995.05,1.14711,1.14713
01/14/2019 02:59:24.556,214,5001.27,4994.77,1.14677,1.14678
01/14/2019 03:11:58.426,215,5000,5000.00,1.1471,1.14711
01/14/2019 03:29:28.000,216,5000.31,4999.01,1.14678,1.14678
01/14/2019 04:04:58.070,217,5000.29,4997.69,1.14709,1.14711
01/14/2019 04:25:10.770,218,4999.97,4996.07,1.14745,1.14743
01/14/2019 05:03:27.838,219,4998.92,4995.02,1.14776,1.14778
01/14/2019 05:47:44.222,220,4997.52,4994.92,1.14811,1.14812
01/14/2019 05:58:05.789,221,5000.54,4996.64,1.14778,1.14779
01/14/2019 06:16:47.940,222,5001.15,4995.95,1.14742,1.14746
01/14/2019 06:43:30.682,223,5000,5000.00,1.14707,1.14707
01/14/2019 06:55:07.949,224,4999.68,4998.38,1.14738,1.14739
01/14/2019 07:01:40.647,225,4999.00,4996.40,1.14771,1.14772
01/14/2019 07:02:23.891,226,4999.97,4996.07,1.14737,1.14739
01/14/2019 07:03:01.602,227,5000.64,4995.44,1.14703,1.14704
01/14/2019 07:04:42.765,228,5001.28,4998.68,1.14736,1.14737
01/14/2019 07:05:18.437,229,5000,5000.00,1.14769,1.14771
01/14/2019 07:12:58.319,230,5000.31,4999.01,1.14734,1.14736
01/14/2019 07:14:44.222,231,5000.30,4997.70,1.14702,1.14701
01/14/2019 07:15:36.496,232,4999.62,4997.02,1.14668,1.14668
01/14/2019 07:15:52.835,233,4998.63,4996.03,1.14635,1.14637
01/14/2019 07:18:22.813,234,4998.58,4995.98,1.14601,1.14602
01/14/2019 07:18:31.054,235,4998.51,4995.91,1.14566,1.14569
01/14/2019 07:24:04.239,236,5000.58,4996.68,1.14603,1.14602
01/14/2019 07:27:20.468,237,5001.17,4995.97,1.14634,1.14636
01/14/2019 07:33:12.097,238,5000,5000.00,1.14669,1.14671
01/14/2019 07:36:36.071,239,5000.31,4999.01,1.14634,1.14636
01/14/2019 07:41:21.614,240,5000.29,4997.69,1.14669,1.14669
01/14/2019 07:45:14.096,241,4999.94,4996.04,1.147,1.14702
01/14/2019 07:50:32.621,242,4998.91,4995.01,1.14735,1.14735
01/14/2019 07:54:46.004,243,4997.63,4992.43,1.14766,1.14767
01/14/2019 07:58:18.984,244,4996.01,4993.41,1.14799,1.14799
01/14/2019 07:59:46.517,245,5000.53,4996.63,1.14768,1.14768
01/14/2019 07:59:58.822,246,4999.88,4994.68,1.14799,1.148
01/14/2019 08:03:12.491,247,5001.18,4995.98,1.14767,1.14767
01/14/2019 08:05:02.321,248,5000,5000.00,1.14799,1.14799
01/14/2019 08:12:08.673,249,5000.31,4999.01,1.14768,1.14768
01/14/2019 08:18:10.356,250,5000.30,4997.70,1.14736,1.14737
01/14/2019 08:19:48.907,251,4999.60,4997.00,1.14702,1.14704
01/14/2019 08:20:51.236,252,4998.63,4994.73,1.14671,1.14669
01/14/2019 08:26:58.720,253,4999.87,4994.67,1.14702,1.14704
01/14/2019 08:39:17.399,254,5000.89,4994.39,1.14737,1.14738
01/14/2019 08:43:34.545,255,5000.19,4997.59,1.1477,1.14772
01/14/2019 08:50:17.208,256,5001.20,4997.30,1.14737,1.14737
01/14/2019 08:50:33.011,257,5000,5000.00,1.14768,1.14769
01/14/2019 09:05:12.689,258,5000.31,4999.01,1.14737,1.14736
01/14/2019 09:06:48.586,259,5000.29,4997.69,1.14704,1.14705
01/14/2019 09:16:33.707,260,5000.93,4998.33,1.14737,1.14739
01/14/2019 09:25:11.319,261,5000.55,4996.65,1.14702,1.14703
01/14/2019 09:28:38.828,262,5001.52,4997.62,1.14735,1.14736
01/14/2019 09:29:06.649,263,5000,5000.00,1.14702,1.14703
01/14/2019 09:45:08.741,264,5000.31,4999.01,1.14669,1.1467
01/14/2019 09:51:12.777,265,5000.32,4997.72,1.14638,1.14636
01/14/2019 10:01:57.763,266,4999.62,4997.02,1.14603,1.14605
01/14/2019 10:03:05.785,267,4998.53,4995.93,1.14568,1.1457
01/14/2019 10:10:20.135,268,4998.52,4995.92,1.14535,1.14535
01/14/2019 10:22:39.742,269,5000.46,4996.56,1.14566,1.14566
01/14/2019 10:44:42.516,270,5001.11,4995.91,1.14598,1.14597
01/14/2019 10:46:00.307,271,5000,5000.00,1.14629,1.14631
01/14/2019 11:04:08.025,272,5000.31,4999.01,1.14596,1.14596
01/14/2019 11:09:13.124,273,5000.35,4997.75,1.14562,1.14558
01/14/2019 11:14:55.349,274,5001.01,4998.41,1.14595,1.14597
01/20/2019 22:24:13.734,275,5000,5000.00,1.13661,1.13697
01/21/2019 00:16:01.085,276,4998.62,4998.62,1.13764,1.13763
01/21/2019 00:37:41.771,277,4999.95,4998.65,1.1373,1.13732
01/21/2019 01:42:03.594,278,4999.90,4997.30,1.13765,1.13768
01/21/2019 02:46:23.407,279,4999.51,4995.61,1.13802,1.13803
01/21/2019 02:57:39.504,280,5000.48,4996.58,1.13771,1.1377
01/21/2019 03:24:21.725,281,5001.07,4995.87,1.13737,1.13739
01/21/2019 04:58:43.726,282,5000,5000.00,1.13772,1.13774
01/21/2019 05:18:33.782,283,5000.31,4999.01,1.13738,1.13739
01/21/2019 05:34:20.299,284,5000.30,4997.70,1.13771,1.13771
01/21/2019 06:31:35.017,285,4999.95,4996.05,1.13802,1.13804
01/21/2019 07:00:49.149,286,5000.96,4997.06,1.13767,1.13769
01/21/2019 07:03:27.233,287,5000.25,4995.05,1.13802,1.13803
01/21/2019 07:05:21.591,288,4998.91,4993.71,1.13836,1.13836
01/21/2019 07:05:50.159,289,4997.36,4990.86,1.13868,1.13867
01/21/2019 07:06:01.760,290,4995.14,4992.54,1.139,1.13904
01/21/2019 07:06:51.245,291,5000.92,4997.02,1.13862,1.13865
01/21/2019 07:12:49.598,292,5001.72,4996.52,1.13828,1.13825
01/21/2019 07:56:00.825,293,5000,5000.00,1.1386,1.13862
01/21/2019 08:03:05.585,294,5000.31,4999.01,1.13826,1.13827
01/21/2019 08:09:16.129,295,5000.28,4997.68,1.13859,1.13861
01/21/2019 08:10:47.057,296,5000.59,4996.69,1.13824,1.13826
01/21/2019 08:16:56.002,297,5000.57,4995.37,1.13859,1.1386
01/21/2019 08:22:38.434,298,5000.90,4994.40,1.13827,1.13827
01/21/2019 08:26:44.261,299,5000.84,4993.04,1.13794,1.13796
01/21/2019 08:32:00.505,300,4999.48,4994.28,1.13761,1.13761
01/21/2019 08:56:43.761,301,4997.88,4991.38,1.13729,1.1373
01/21/2019 09:10:52.460,302,4999.84,4992.04,1.13762,1.13763
01/21/2019 09:12:14.883,303,4998.17,4989.07,1.13729,1.1373
01/21/2019 09:34:55.026,304,4995.84,4991.94,1.13696,1.13697
01/21/2019 09:42:03.444,305,4999.42,4994.22,1.13663,1.13664
01/21/2019 09:45:41.113,306,5001.05,4994.55,1.13696,1.13698
01/21/2019 10:07:48.001,307,5000,5000.00,1.13731,1.1373
01/21/2019 10:23:26.074,308,4999.67,4998.37,1.13762,1.13763
01/21/2019 10:32:30.183,309,4998.99,4996.39,1.13796,1.13796
01/21/2019 11:00:38.250,310,4999.92,4996.02,1.13763,1.13765
01/21/2019 11:10:22.225,311,5000.60,4995.40,1.1373,1.1373
01/21/2019 11:29:59.983,312,4999.98,4997.38,1.13699,1.13699
01/21/2019 12:01:03.979,313,4999.05,4995.15,1.13668,1.13667
01/21/2019 12:14:23.452,314,4997.73,4993.83,1.13635,1.13635
01/21/2019 12:42:00.420,315,4997.79,4993.89,1.13604,1.13604
01/21/2019 12:47:11.386,316,5000.29,4995.09,1.13635,1.13637
01/21/2019 12:59:36.285,317,5001.32,4994.82,1.1367,1.1367
01/21/2019 13:02:24.851,318,5000,5000.00,1.13637,1.13639
01/21/2019 13:07:34.263,319,5000.31,4999.01,1.13602,1.13604
01/21/2019 13:38:29.551,320,5000.29,4997.69,1.13567,1.13567
01/21/2019 13:41:02.159,321,5000.91,4998.31,1.13598,1.13599
01/21/2019 13:52:01.440,322,5001.23,4997.33,1.13631,1.13631
01/21/2019 13:54:47.086,323,5000,5000.00,1.13598,1.136
01/21/2019 14:39:21.173,324,4999.63,4998.33,1.13633,1.13633
01/21/2019 15:02:13.984,325,4999.01,4996.41,1.13664,1.13664
01/21/2019 15:21:12.760,326,4999.94,4996.04,1.13631,1.13633
01/21/2019 15:30:08.652,327,5000.60,4995.40,1.13596,1.13598
01/21/2019 15:35:17.592,328,5001.26,4998.66,1.13631,1.13631
01/21/2019 15:56:00.771,329,5000,5000.00,1.13662,1.13663
01/21/2019 15:59:01.766,330,5000.31,4999.01,1.13629,1.1363
01/21/2019 16:01:02.437,331,5000.30,4997.70,1.13662,1.13662
01/21/2019 16:07:12.283,332,4999.97,4996.07,1.13693,1.13694
01/21/2019 16:23:29.547,333,5000.97,4997.07,1.1366,1.1366
01/21/2019 16:42:06.456,334,5000.32,4995.12,1.13691,1.13692
01/21/2019 18:00:41.794,335,5001.62,4996.42,1.13656,1.13659
01/21/2019 18:54:55.279,336,5000,5000.00,1.13693,1.13696
01/21/2019 22:15:25.524,337,5000.32,4999.02,1.13643,1.13658
01/21/2019 22:53:44.339,338,5000.10,4997.50,1.13704,1.13711
01/22/2019 03:37:03.606,339,5000.46,4996.56,1.13664,1.13666
01/22/2019 03:43:57.978,340,5000.42,4995.22,1.13629,1.13631
01/22/2019 04:05:16.475,341,4999.33,4995.43,1.13594,1.13596
01/22/2019 04:47:57.307,342,4997.89,4995.29,1.13559,1.13561
01/22/2019 05:43:52.926,343,5000.96,4997.06,1.13594,1.13595
01/22/2019 06:15:06.688,344,5000.28,4995.08,1.13561,1.13562
01/22/2019 06:23:46.290,345,4998.94,4995.04,1.13528,1.13529
01/22/2019 06:37:45.600,346,5001.27,4996.07,1.13561,1.13561
01/22/2019 06:50:04.909,347,5000,5000.00,1.13528,1.1353
01/22/2019 07:16:05.148,348,5000.32,4999.02,1.13496,1.13494
01/22/2019 07:16:51.310,349,5000.28,4997.68,1.13461,1.13463
01/22/2019 07:18:24.250,350,5000.94,4998.34,1.13496,1.13498
01/22/2019 07:43:57.216,351,5001.26,4997.36,1.13531,1.13532
01/22/2019 08:10:41.468,352,5000,5000.00,1.13564,1.13565
01/22/2019 08:11:18.459,353,4999.65,4998.35,1.13597,1.13598
01/22/2019 08:18:26.105,354,5000.29,4997.69,1.13563,1.13565
01/22/2019 08:22:09.826,355,5000.62,4996.72,1.13528,1.13529
01/22/2019 08:25:02.609,356,5001.26,4998.66,1.13561,1.13563
01/27/2019 23:01:48.025,357,5000,5000.00,1.14112,1.14118
01/28/2019 00:08:58.144,358,4999.50,4998.20,1.14155,1.14156
01/28/2019 00:17:38.035,359,5000.16,4997.56,1.14121,1.14122
01/28/2019 00:30:40.098,360,4999.81,4995.91,1.14154,1.14155
01/28/2019 00:34:23.195,361,4998.83,4994.93,1.14187,1.14187
01/28/2019 00:37:32.485,362,5000.07,4994.87,1.14154,1.14156
01/28/2019 00:54:59.593,363,5001.12,4994.62,1.14123,1.14121
01/28/2019 01:20:10.552,364,5000,5000.00,1.14155,1.14156
01/28/2019 01:44:35.271,365,4999.67,4998.37,1.14188,1.14187
01/28/2019 01:55:30.006,366,5000.29,4997.69,1.14155,1.14156
01/28/2019 02:18:51.219,367,5000.61,4996.71,1.14123,1.14123
01/28/2019 02:38:52.293,368,4999.95,4997.35,1.1409,1.14092
01/28/2019 02:47:27.852,369,5000.96,4997.06,1.14125,1.14126
01/28/2019 03:34:32.541,370,5001.60,4996.40,1.14158,1.14159
01/28/2019 03:43:31.381,371,5000,5000.00,1.14191,1.14191
01/28/2019 03:46:10.917,372,4999.68,4998.38,1.14222,1.14223
01/28/2019 03:46:31.553,373,4999.00,4996.40,1.14255,1.14256
01/28/2019 03:48:04.857,374,4999.97,4996.07,1.14223,1.14223
01/28/2019 04:00:22.633,375,5000.57,4995.37,1.1419,1.14192
01/28/2019 04:05:19.336,376,5001.23,4998.63,1.14225,1.14227
01/28/2019 04:59:37.983,377,5000,5000.00,1.14191,1.14192
01/28/2019 05:34:38.149,378,5000.31,4999.01,1.14159,1.14159
01/28/2019 05:49:37.891,379,5000.30,4997.70,1.14127,1.14128
01/28/2019 06:12:12.005,380,4999.62,4997.02,1.14094,1.14095
01/28/2019 06:13:38.634,381,4998.25,4995.65,1.14049,1.14054
01/28/2019 06:16:50.272,382,5000.48,4996.58,1.1409,1.14091
01/28/2019 06:39:01.343,383,4999.80,4994.60,1.14057,1.14058
01/28/2019 06:41:47.124,384,5001.10,4995.90,1.1409,1.14092
01/28/2019 06:43:07.062,385,5000,5000.00,1.14056,1.14057
01/28/2019 06:56:25.546,386,4999.65,4998.35,1.14089,1.1409
01/28/2019 07:01:27.900,387,5000.29,4997.69,1.14057,1.14057
01/28/2019 07:05:18.372,388,4999.98,4996.08,1.14088,1.14088
01/28/2019 07:07:45.137,389,4999.02,4995.12,1.14119,1.1412
01/28/2019 07:14:58.450,390,5000.32,4995.12,1.14087,1.14087
01/28/2019 07:18:08.135,391,4999.39,4992.89,1.14118,1.14118
01/28/2019 07:30:25.966,392,4997.84,4991.34,1.14149,1.14149
01/28/2019 07:34:24.541,393,4999.70,4991.90,1.14118,1.14118
01/28/2019 07:37:09.941,394,5001.25,4992.15,1.14087,1.14087
01/28/2019 07:59:12.766,395,5000,5000.00,1.14055,1.14056
01/28/2019 08:01:51.384,396,5000.31,4999.01,1.14023,1.14023
01/28/2019 08:06:50.659,397,5000.30,4997.70,1.13991,1.13992
01/28/2019 08:15:17.965,398,4999.64,4997.04,1.13959,1.13959
01/28/2019 08:23:29.756,399,4998.71,4994.81,1.13928,1.13928
01/28/2019 08:33:25.118,400,4999.99,4994.79,1.1396,1.1396
01/28/2019 08:40:36.591,401,5000.92,4994.42,1.13991,1.13991
01/28/2019 08:49:02.623,402,5000.28,4997.68,1.14022,1.14023
01/28/2019 08:55:14.016,403,5001.25,4997.35,1.1399,1.1399
01/28/2019 09:01:22.174,404,5000,5000.00,1.14021,1.14022
01/28/2019 09:07:30.938,405,4999.67,4998.37,1.14054,1.14053
01/28/2019 09:10:32.946,406,4999.01,4996.41,1.14085,1.14086
01/28/2019 09:16:05.603,407,4999.98,4996.08,1.14051,1.14053
01/28/2019 09:42:34.617,408,4999.30,4994.10,1.14086,1.14086
01/28/2019 09:46:06.853,409,5000.54,4995.34,1.14055,1.14055
01/28/2019 09:53:24.528,410,4999.61,4993.11,1.14086,1.14086
01/28/2019 10:08:44.460,411,4997.96,4991.46,1.14117,1.14119
01/28/2019 10:46:57.569,412,4996.06,4989.56,1.14152,1.1415
01/28/2019 10:53:03.564,413,4999.33,4991.53,1.14117,1.14117
01/28/2019 11:00:14.680,414,4997.78,4988.68,1.14148,1.14148
01/28/2019 11:03:48.933,415,4995.61,4987.81,1.14179,1.14179
